facilityId,officeNumber,companyId,companyName,name,slug,prefecture,city,ward,area,type,icon,color,desc,tags,address,tel,hours,website,serviceArea,isPublished,contactStatus,updatedAt,createdAt
f000929,4070904554,c000929,,デイサービスさくら,facility-0929,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区麦野四丁目33番24号,092-573-8318,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000930,4070904612,c000930,,デイサービスアンリ南福岡,facility-0930,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区元町二丁目1番6号,092-588-5522,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000931,4070902053,c000931,,薔薇の樹苑デイサービスセンター,facility-0931,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区元町二丁目1番7号,092-571-6500,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000932,4070904034,c000932,,デイサービス ひょうたん島,facility-0932,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区諸岡一丁目21番48号,092-588-0015,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000933,4070903564,c000933,,デイサービスセンター 想美,facility-0933,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区諸岡一丁目24番25号,092-588-6162,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000934,4070905072,c000934,,ワークショップみらい作業所,facility-0934,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区諸岡五丁目1番15-102号Kビル諸岡,092-707-9020,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000935,4070904703,c000935,,あおぞらデイサービスセンター博多,facility-0935,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区豊二丁目1番7号,092-710-6581,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000936,4070904869,c000936,,デイサービスセンター よしづか,facility-0936,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区吉塚七丁目2番16号,092-623-0560,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000937,4070904844,c000937,,ツクイ博多吉塚,facility-0937,福岡県,福岡市,博多区,福岡市博多区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市博多区吉塚八丁目1番69号,092-627-3771,,,福岡市博多区,true,未接触,2026-05-08,2026-05-08
f000938,4071002390,c000938,,デイサービスセンター とうにん,facility-0938,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区荒戸三丁目8番22号,092-791-3222,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000939,4071000477,c000939,,ライフケア大手門 指定通所介護事業所,facility-0939,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区大手門二丁目5番15号,092-726-6333,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000940,4071003695,c000940,,デイサービスココファン福岡清川,facility-0940,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区清川2丁目5番22号,092-531-2613,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000941,4071002937,c000941,,デイサービスセンター煌奏館,facility-0941,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区清川二丁目17番17号,092-534-8521,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000942,4071001525,c000942,,デイサービスセンター草ヶ江,facility-0942,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区草香江二丁目14番9-104号,092-725-1110,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000943,4071002309,c000943,,デイサービス テラス桜坂,facility-0943,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区警固三丁目6番1号,092-718-4600,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000944,4071003661,c000944,,Let’sリハ小笹,facility-0944,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区小笹1-13-11,092-753-8152,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000945,4071003398,c000945,,デイサービス小笹町,facility-0945,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区小笹四丁目5番2号クラシオン小笹山手2番館,092-522-2901,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000946,4071000626,c000946,,はなみずき園デイサービスセンター,facility-0946,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区鳥飼二丁目4番8号,092-739-3910,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000947,4071002176,c000947,,ヒューマンライフケアふくはま,facility-0947,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区福浜二丁目4番1-106号福浜2丁目公団住宅,092-736-6688,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000948,4071002218,c000948,,まいづるのデイサービス,facility-0948,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区舞鶴一丁目6番1号2階ラフォーレ舞鶴,092-739-8511,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000949,4071000709,c000949,,デイサービスセンター幸せ物語薬院,facility-0949,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区薬院三丁目7番6号,092-525-7215,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000950,4071003109,c000950,,SJR六本松デイサービスセンター,facility-0950,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区六本松四丁目2番2号,092-733-2656,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000951,4071003323,c000951,,ツクイ福岡六本松,facility-0951,福岡県,福岡市,中央区,福岡市中央区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市中央区六本松四丁目5番24号,092-737-1230,,,福岡市中央区,true,未接触,2026-05-08,2026-05-08
f000952,4071105227,c000952,,ハッピーデイHawaii井尻,facility-0952,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区井尻一丁目8番11号,092-576-9021,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000953,4071105888,c000953,,悠愛デイサービスセンター,facility-0953,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区曰佐四丁目39番28号,092-588-1100,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000954,4071105979,c000954,,レッツ倶楽部野間大池,facility-0954,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区大池一丁目23番1号,092-710-1888,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000955,4071105094,c000955,,BisCo Day Re’sela,facility-0955,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区大楠二丁目19番20号3階ピュアドームエレガンテ平尾,092-521-5893,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000956,4071106118,c000956,,デイサービス フルハウス柏原,facility-0956,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区柏原五丁目14番17号,092-567-8181,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000957,4071105607,c000957,,ツクイ福岡,facility-0957,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区向野2‐6‐5,092-557-8862,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000958,4071103198,c000958,,ハートフィールド筑紫丘,facility-0958,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区向野二丁目19番20号,092-554-4120,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000959,4071103768,c000959,,デイサービスこのは,facility-0959,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区皿山一丁目1番6号,092-555-5963,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000960,4071101978,c000960,,デイサービス花うさぎ塩原,facility-0960,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区塩原二丁目2番8号,092-511-1111,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000961,4071105532,c000961,,コンパスウォーク大橋,facility-0961,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区塩原三丁目22番16号,092-403-0833,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000962,4071104113,c000962,,癒しのデイサービス福岡大橋,facility-0962,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区塩原三丁目26番18号,092-554-6500,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000963,4071106035,c000963,,ジョイリハSPA大橋,facility-0963,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区塩原四丁目14番22号,092-554-1725,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000964,4071106191,c000964,,コンパスウォーク清水,facility-0964,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区清水一丁目15番1号,092-408-3772,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000965,4071102182,c000965,,ふくよかケアプラザ大平寺の森デイ&リハビリ倶楽部,facility-0965,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区大平寺二丁目13番30号,092-567-6600,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000966,4071103792,c000966,,デイサービスセンター宝満ヴィラ大橋南,facility-0966,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区高木一丁目16番37号,092-292-3155,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000967,4071105383,c000967,,デイサービスひょうたん島 高木,facility-0967,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区高木一丁目5番3号,092-433-5155,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000968,4070901220,c000968,,ささえあい太陽,facility-0968,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区鶴田四丁目3番12号,092-566-0030,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000969,4071102901,c000969,,ささえあい太陽 気楽家,facility-0969,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区鶴田四丁目3番9号,092-566-7044,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000970,4071105078,c000970,,デイサービスえがおで寺塚2番館,facility-0970,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区寺塚二丁目11番11号,092-555-3222,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000971,4071106415,c000971,,元気のふる里デイサービス長丘,facility-0971,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長丘1丁目13-18 舎割烹ビル101,092-555-4377,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000972,4071105730,c000972,,サニーライフ福岡長丘デイサービス,facility-0972,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長丘五丁目4番22号,092-562-7800,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000973,4071102786,c000973,,さかいの樹 長丘,facility-0973,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長丘五丁目7番25号,092-553-2020,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000974,4071103321,c000974,,デイサービス ウィズランド長丘,facility-0974,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長丘三丁目21番5号,092-554-8861,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000975,4071103917,c000975,,デイサービスウィズランド長丘III,facility-0975,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長丘三丁目4番13号,092-541-8820,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000976,4071105524,c000976,,デイサービス ディーフェスタ福岡南,facility-0976,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区中尾三丁目43番2号,092-555-8114,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000977,4071102406,c000977,,デイサービスセンターアソシエ,facility-0977,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区中尾三丁目9番12号,092-403-6090,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000978,4071103719,c000978,,デイサービスであいの絆長住,facility-0978,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長住五丁目11番23号-1F,092-212-8888,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000979,4071106084,c000979,,ヒューマンライフケア長住,facility-0979,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長住五丁目15番4号長住五丁目団地,092-557-1220,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000980,4071100681,c000980,,シティデイサービス長住,facility-0980,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区長住三丁目7番1号,092-554-0294,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000981,4071106399,c000981,,ブルーミングケア福岡南,facility-0981,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区野多目五丁目10番47号,092-408-5755,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000982,4071105839,c000982,,デイサービス エレガンス花未来,facility-0982,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区野多目四丁目21番46号,092-710-2925,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000983,4071101986,c000983,,さかいの樹 野間大池通り,facility-0983,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区野間四丁目1番12号1階,092-554-8435,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000984,4071104139,c000984,,デイサービスセンター アソシエ野間,facility-0984,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区野間四丁目9番30号,092-557-1160,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000985,4071105417,c000985,,デイサービス恵,facility-0985,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区花畑一丁目1番24号,092-559-0077,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000986,4071105250,c000986,,通所介護事業所 オリーブの木,facility-0986,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区桧原五丁目18番12号,092-555-2543,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000987,4071101267,c000987,,デイサービスひのき,facility-0987,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区桧原五丁目1番43号,092-567-8810,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000988,4071105946,c000988,,デイサービス栞,facility-0988,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区桧原五丁目5番23号,092-555-8662,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000989,4071105128,c000989,,デイサービス笑日記,facility-0989,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区桧原七丁目27番2号,092-554-3791,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000990,4071102513,c000990,,デイサービスセンター イコロの家 桧原,facility-0990,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区桧原三丁目21番19号,092-565-1616,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000991,4071104147,c000991,,デイサービスささえあい太陽まとば,facility-0991,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区的場二丁目37番2号,092-588-7811,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000992,4071102703,c000992,,機能回復センター さかいの樹 南,facility-0992,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区向新町一丁目14番12号1階,092-554-5772,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000993,4071100236,c000993,,ニチイケアセンター向新町,facility-0993,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区向新町一丁目7番10号,092-557-9954,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000994,4071103479,c000994,,エリーゼデイサービス,facility-0994,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区向新町二丁目9番21号,092-566-2000,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000995,4071103057,c000995,,ゆふの森デイサービスセンター,facility-0995,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区屋形原五丁目1番12号,092-567-8585,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000996,4071106381,c000996,,アルファデイサービスセンター博多南,facility-0996,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区弥永3丁目3-1,092-558-1069,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000997,4071103834,c000997,,那珂川病院デイサービスセンター「清和」,facility-0997,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区柳瀬一丁目31番11号,092-589-0123,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000998,4071101804,c000998,,ほっと・ふぁみりぃ,facility-0998,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区柳瀬二丁目9番28号,092-589-5760,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f000999,4071104782,c000999,,井尻リハビリステーション,facility-0999,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区横手2丁目1番5号,092-586-3003,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001000,4071100574,c001000,,温泉デイよこて 媼爺倶楽部,facility-1000,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区横手四丁目13番31号,092-588-2350,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001001,4071106423,c001001,,元気のふる里デイサービス老司,facility-1001,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区老司三丁目12番18号,092-211-3636,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001002,4071106142,c001002,,TAO,facility-1002,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区若久一丁目17番10-1号,092-555-4815,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001003,4071104790,c001003,,うらたメディカルデイ 若久の杜,facility-1003,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区若久六丁目1番10号,092-557-2525,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001004,4071106340,c001004,,デイサービス ユーフィット福岡,facility-1004,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区和田三丁目26番7号,092-557-1066,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001005,4071100459,c001005,,花の季苑デイサービスセンター,facility-1005,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市南区和田四丁目16番1号,0925120668,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001006,4071302253,c001006,,デイサービス梅の実,facility-1006,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市城南区梅林五丁目21番12号,092-834-2990,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001007,4071302972,c001007,,デイサービス原さん家,facility-1007,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市城南区梅林五丁目52番10号,092-862-7880,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001008,4071302428,c001008,,城南の杜デイサービスセンター,facility-1008,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市城南区梅林三丁目10番8号,092-407-6372,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001009,4071302758,c001009,,ブルーミングケア福岡城南,facility-1009,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市城南区梅林三丁目21番11号,092-407-8146,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
f001010,4071301099,c001010,,ケアリングデイサービス城南,facility-1010,福岡県,福岡市,南区,福岡市南区,通所介護,☀️,sky,日中に通いながら、介護・機能訓練・交流などを受けられるサービスです。,デイサービス|通所介護|日中支援,福岡市城南区片江一丁目20番10号,092-834-8333,,,福岡市南区,true,未接触,2026-05-08,2026-05-08
